dateTime,usagekW,generationkW
2022-03-12 23:00:00,1.151127222,-0.009805278
2022-03-12 22:00:00,1.095699167,-0.009766667
2022-03-12 21:00:00,1.253683333,-0.009830278
2022-03-12 20:00:00,1.373045278,-0.009846111
2022-03-12 19:00:00,1.585227500,-0.009840278
2022-03-12 18:00:00,2.101965833,0.061280000
2022-03-12 17:00:00,1.249816667,1.167685556
2022-03-12 16:00:00,0.917040833,3.773322778
2022-03-12 15:00:00,0.904488611,5.555477778
2022-03-12 14:00:00,1.148638611,6.642272222
2022-03-12 13:00:00,0.787499167,7.081526111
2022-03-12 12:00:00,0.830986667,6.946412222
2022-03-12 11:00:00,1.302625833,6.298751111
2022-03-12 10:00:00,1.351471667,5.275275000
2022-03-12 09:00:00,1.992364722,3.752974167
2022-03-12 08:00:00,1.795631667,1.756704167
2022-03-12 07:00:00,1.720619167,0.212952222
2022-03-12 06:00:00,1.500729167,-0.006474722
2022-03-12 05:00:00,1.473474444,-0.006970556
2022-03-12 04:00:00,1.099116944,-0.006820000
2022-03-12 03:00:00,1.067248333,-0.006960833
2022-03-12 02:00:00,1.029478889,-0.006814167
2022-03-12 01:00:00,1.240621389,-0.006969444
2022-03-12 00:00:00,1.490226389,-0.006943889
2022-03-11 23:00:00,1.379057222,-0.007189444
2022-03-11 22:00:00,1.314850278,-0.009905556
2022-03-11 21:00:00,1.627856111,-0.009738333
2022-03-11 20:00:00,2.837216389,-0.009766667
2022-03-11 19:00:00,2.573919444,-0.009763611
2022-03-11 18:00:00,1.880591667,0.077901389
2022-03-11 17:00:00,1.826777500,1.116090833
2022-03-11 16:00:00,1.555715000,1.618287778
2022-03-11 15:00:00,2.417944444,1.514718611
2022-03-11 14:00:00,2.052906944,1.668380000
2022-03-11 13:00:00,1.331787500,1.803292778
2022-03-11 12:00:00,2.693590833,1.708683056
2022-03-11 11:00:00,1.221490833,1.294283056
2022-03-11 10:00:00,2.652119722,0.648513889
2022-03-11 09:00:00,2.363453056,1.180952222
2022-03-11 08:00:00,1.841433333,0.657824167
2022-03-11 07:00:00,2.402104444,0.137360278
2022-03-11 06:00:00,1.020071944,-0.009568333
2022-03-11 05:00:00,0.570175556,-0.009648889
2022-03-11 04:00:00,0.575309722,-0.009627778
2022-03-11 03:00:00,0.582309444,-0.009628333
2022-03-11 02:00:00,0.643075556,-0.009638611
2022-03-11 01:00:00,0.786276944,-0.009340556
2022-03-11 00:00:00,1.034651944,-0.009676389
2022-03-10 23:00:00,0.913603889,-0.009312778
2022-03-10 22:00:00,0.866935278,-0.009730833
2022-03-10 21:00:00,0.900853611,-0.009845278
2022-03-10 20:00:00,1.164638611,-0.009859722
2022-03-10 19:00:00,1.514364167,-0.009842778
2022-03-10 18:00:00,1.502872778,0.056117222
2022-03-10 17:00:00,1.142307222,1.008015278
2022-03-10 16:00:00,1.086134167,3.335285833
2022-03-10 15:00:00,0.764601111,5.075708333
2022-03-10 14:00:00,0.829003333,6.110850000
2022-03-10 13:00:00,1.194331944,6.579104444
2022-03-10 12:00:00,1.651196944,6.521976111
2022-03-10 11:00:00,3.142732500,5.885715556
2022-03-10 10:00:00,2.984784722,4.865872222
2022-03-10 09:00:00,2.044286389,3.365876667
2022-03-10 08:00:00,2.092996111,1.647597500
2022-03-10 07:00:00,3.073571111,0.265163611
2022-03-10 06:00:00,1.966397500,-0.006033611
2022-03-10 05:00:00,0.889240833,-0.007081944
2022-03-10 04:00:00,0.964749167,-0.006929722
2022-03-10 03:00:00,0.855212500,-0.007061667
2022-03-10 02:00:00,0.845213333,-0.006893889
2022-03-10 01:00:00,1.017921667,-0.007046667
2022-03-10 00:00:00,1.239291944,-0.006889444
2022-03-09 23:00:00,0.923502222,-0.007034444
2022-03-09 22:00:00,0.830834722,-0.006897778
2022-03-09 21:00:00,0.976258056,-0.007457778
2022-03-09 20:00:00,1.875863333,-0.009765000
2022-03-09 19:00:00,2.006495278,-0.009783333
2022-03-09 18:00:00,2.402603889,0.054361389
2022-03-09 17:00:00,2.867511389,1.025185556
2022-03-09 16:00:00,1.165902222,3.471846389
2022-03-09 15:00:00,1.184616944,3.901180000
2022-03-09 14:00:00,1.135211667,5.829272778
2022-03-09 13:00:00,0.984190556,6.861740556
2022-03-09 12:00:00,1.599976667,6.681677778
2022-03-09 11:00:00,1.536099167,5.855493333
2022-03-09 10:00:00,1.342522222,4.473208611
2022-03-09 09:00:00,1.682952778,3.442029722
2022-03-09 08:00:00,2.557058056,1.619718056
2022-03-09 07:00:00,2.230829444,0.425608889
2022-03-09 06:00:00,1.160621389,-0.008895833
2022-03-09 05:00:00,0.860929167,-0.007059722
2022-03-09 04:00:00,1.005468611,-0.006892500
2022-03-09 03:00:00,0.837473889,-0.007025000
2022-03-09 02:00:00,1.029574722,-0.006887778
2022-03-09 01:00:00,1.393630278,-0.007040278
2022-03-09 00:00:00,1.117977778,-0.006898056
2022-03-08 23:00:00,0.911201667,-0.007056389
2022-03-08 22:00:00,0.888587500,-0.006948333
2022-03-08 21:00:00,1.377649722,-0.007228333
2022-03-08 20:00:00,1.873670000,-0.008835278
2022-03-08 19:00:00,1.685208333,-0.009948333
2022-03-08 18:00:00,1.592221389,0.043702222
2022-03-08 17:00:00,2.352514167,1.017438611
2022-03-08 16:00:00,2.702007222,3.445410000
2022-03-08 15:00:00,1.316177222,4.992437778
2022-03-08 14:00:00,1.414757222,4.188352778
2022-03-08 13:00:00,1.583768333,2.269998889
2022-03-08 12:00:00,1.586777222,2.237388056
2022-03-08 11:00:00,2.006328056,2.484430000
2022-03-08 10:00:00,3.063338611,1.139047500
2022-03-08 09:00:00,2.682611944,0.511463889
2022-03-08 08:00:00,1.989510000,0.347456111
2022-03-08 07:00:00,2.180549167,0.033304444
2022-03-08 06:00:00,1.095336389,-0.009460556
2022-03-08 05:00:00,1.043664444,-0.009615000
2022-03-08 04:00:00,1.195107500,-0.009607778
2022-03-08 03:00:00,0.902208611,-0.009606389
2022-03-08 02:00:00,0.909032778,-0.009603056
2022-03-08 01:00:00,0.921414444,-0.009611944
2022-03-08 00:00:00,0.947259722,-0.009058611
2022-03-07 23:00:00,1.071071944,-0.007235833
2022-03-07 22:00:00,0.923183333,-0.009673056
2022-03-07 21:00:00,1.245141667,-0.009725833
2022-03-07 20:00:00,1.805776667,-0.009759722
2022-03-07 19:00:00,1.861165556,-0.008827222
2022-03-07 18:00:00,1.917280556,0.073822778
2022-03-07 17:00:00,2.005332222,1.084370000
2022-03-07 16:00:00,1.844940833,2.444653333
2022-03-07 15:00:00,1.541574167,1.602545278
2022-03-07 14:00:00,1.220732778,1.643584444
2022-03-07 13:00:00,0.942771944,2.049020833
2022-03-07 12:00:00,0.935281389,2.188170833
2022-03-07 11:00:00,1.509689167,1.455400278
2022-03-07 10:00:00,2.141912778,1.051991667
2022-03-07 09:00:00,1.205682222,0.909323889
2022-03-07 08:00:00,1.173855833,0.548087778
2022-03-07 07:00:00,1.689312222,0.106279444
2022-03-07 06:00:00,0.831610833,-0.009517222
2022-03-07 05:00:00,0.501892778,-0.009638056
2022-03-07 04:00:00,0.507699167,-0.009628611
2022-03-07 03:00:00,0.510465556,-0.009634167
2022-03-07 02:00:00,0.693644444,-0.009654167
2022-03-07 01:00:00,0.940509722,-0.009687500
2022-03-07 00:00:00,1.547192778,-0.009726944
2022-03-06 23:00:00,0.792817500,-0.009815278
2022-03-06 22:00:00,0.849570000,-0.010053333
2022-03-06 21:00:00,1.231355556,-0.010020833
2022-03-06 20:00:00,2.199385833,-0.009969444
2022-03-06 19:00:00,1.635042778,-0.010065278
2022-03-06 18:00:00,2.094312500,0.000646389
2022-03-06 17:00:00,1.424621944,0.480686111
2022-03-06 16:00:00,0.994523611,1.427149722
2022-03-06 15:00:00,1.182783611,1.692586944
2022-03-06 14:00:00,0.825706944,0.790211111
2022-03-06 13:00:00,0.939404444,1.338770000
2022-03-06 12:00:00,0.808263333,1.315468611
2022-03-06 11:00:00,1.171251389,1.766007222
2022-03-06 10:00:00,1.302553333,2.185390833
2022-03-06 09:00:00,1.180823611,1.235366389
2022-03-06 08:00:00,0.941494444,0.878698611
2022-03-06 07:00:00,1.056942500,0.271257500
2022-03-06 06:00:00,0.786435556,-0.008915278
2022-03-06 05:00:00,0.805197500,-0.006860278
2022-03-06 04:00:00,0.779236944,-0.007080556
2022-03-06 03:00:00,0.772453333,-0.007187500
2022-03-06 02:00:00,0.775401944,-0.006747222
2022-03-06 01:00:00,0.848009444,-0.008758056
2022-03-06 00:00:00,0.778600556,-0.008375556
2022-03-05 23:00:00,0.783433056,-0.009954722
2022-03-05 22:00:00,0.787519722,-0.009953056
2022-03-05 21:00:00,0.875158611,-0.010061389
2022-03-05 20:00:00,1.176916667,-0.010080833
2022-03-05 19:00:00,1.055735833,-0.010125278
2022-03-05 18:00:00,1.011860278,0.010600000
2022-03-05 17:00:00,1.014460000,0.574186389
2022-03-05 16:00:00,1.184104167,1.867276944
2022-03-05 15:00:00,0.878463611,3.171237500
2022-03-05 14:00:00,0.879518333,2.881226667
2022-03-05 13:00:00,0.946382222,1.398227500
2022-03-05 12:00:00,1.748338611,1.856342500
2022-03-05 11:00:00,2.666225278,2.225878611
2022-03-05 10:00:00,1.667327222,2.242007778
2022-03-05 09:00:00,1.564369167,0.854922222
2022-03-05 08:00:00,0.971618056,0.842952778
2022-03-05 07:00:00,0.917320278,0.219105000
2022-03-05 06:00:00,0.651408333,-0.009521389
2022-03-05 05:00:00,0.671133889,-0.009657778
2022-03-05 04:00:00,0.604815278,-0.009659444
2022-03-05 03:00:00,0.860461944,-0.009663333
2022-03-05 02:00:00,0.901810833,-0.009678056
2022-03-05 01:00:00,1.112751389,-0.009697778
2022-03-05 00:00:00,1.089862222,-0.009715833
2022-03-04 23:00:00,0.743505278,-0.009925833
2022-03-04 22:00:00,1.031047222,-0.010045278
2022-03-04 21:00:00,1.519689167,-0.010031944
2022-03-04 20:00:00,1.640193611,-0.010099444
2022-03-04 19:00:00,1.949301111,-0.010100000
2022-03-04 18:00:00,1.937948611,0.010926944
2022-03-04 17:00:00,1.736389167,0.352503333
2022-03-04 16:00:00,2.418454444,0.838044444
2022-03-04 15:00:00,1.887502222,2.467969722
2022-03-04 14:00:00,1.411970556,1.983963889
2022-03-04 13:00:00,1.342591944,2.708028056
2022-03-04 12:00:00,1.403719167,4.439496944
2022-03-04 11:00:00,1.399449167,2.691076667
2022-03-04 10:00:00,1.229293056,1.268975833
2022-03-04 09:00:00,1.545221667,0.950655833
2022-03-04 08:00:00,1.331267778,0.355726389
2022-03-04 07:00:00,1.425812500,0.013923056
2022-03-04 06:00:00,0.788858056,-0.009641111
2022-03-04 05:00:00,0.539742500,-0.007868889
2022-03-04 04:00:00,0.544592778,-0.006943056
2022-03-04 03:00:00,0.544681667,-0.006806667
2022-03-04 02:00:00,0.756134167,-0.006978056
2022-03-04 01:00:00,1.092628056,-0.006846389
2022-03-04 00:00:00,0.884022222,-0.008418889
2022-03-03 23:00:00,0.609535000,-0.007324722
2022-03-03 22:00:00,0.601998611,-0.007052222
2022-03-03 21:00:00,0.968757222,-0.006986389
2022-03-03 20:00:00,1.249335556,-0.007268889
2022-03-03 19:00:00,1.296873056,-0.007866111
2022-03-03 18:00:00,1.624694722,0.052853611
2022-03-03 17:00:00,1.166060556,0.818073056
2022-03-03 16:00:00,1.158869167,2.582369444
2022-03-03 15:00:00,0.925756111,4.802784444
2022-03-03 14:00:00,1.122230278,5.782970000
2022-03-03 13:00:00,1.066368056,6.142988889
2022-03-03 12:00:00,1.286878889,5.727968889
2022-03-03 11:00:00,1.543150833,5.344197778
2022-03-03 10:00:00,1.552217778,4.405939722
2022-03-03 09:00:00,1.727564444,2.877777222
2022-03-03 08:00:00,2.525698611,1.331990833
2022-03-03 07:00:00,2.504191111,0.154880000
2022-03-03 06:00:00,0.641605833,-0.008803611
2022-03-03 05:00:00,0.671584444,-0.006851111
2022-03-03 04:00:00,0.727710278,-0.006986389
2022-03-03 03:00:00,0.837420833,-0.008506944
2022-03-03 02:00:00,0.580792500,-0.009659722
2022-03-03 01:00:00,0.631536667,-0.009098611
2022-03-03 00:00:00,0.981931667,-0.007737222
2022-03-02 23:00:00,0.962117500,-0.009231389
2022-03-02 22:00:00,0.854517778,-0.009705833
2022-03-02 21:00:00,1.070913056,-0.009230278
2022-03-02 20:00:00,1.438743056,-0.009816389
2022-03-02 19:00:00,1.755137778,-0.009811667
2022-03-02 18:00:00,1.319484167,0.007155556
2022-03-02 17:00:00,1.062077778,0.412041667
2022-03-02 16:00:00,0.865717778,1.225648333
2022-03-02 15:00:00,0.767795278,3.609343056
2022-03-02 14:00:00,0.875112500,5.243392778
2022-03-02 13:00:00,1.125133056,5.641718889
2022-03-02 12:00:00,1.867338889,5.317331667
2022-03-02 11:00:00,1.954506944,5.430907778
2022-03-02 10:00:00,1.857638889,4.504618889
2022-03-02 09:00:00,2.577627222,2.672807222
2022-03-02 08:00:00,1.471566944,1.212905833
2022-03-02 07:00:00,2.436831111,0.328935000
2022-03-02 06:00:00,1.020537222,-0.007889444
2022-03-02 05:00:00,0.799989444,-0.006911944
2022-03-02 04:00:00,0.649685556,-0.007029722
2022-03-02 03:00:00,0.744304167,-0.006867222
2022-03-02 02:00:00,0.751786667,-0.007015833
2022-03-02 01:00:00,0.604225556,-0.006868056
2022-03-02 00:00:00,0.631121389,-0.007003056
2022-03-01 23:00:00,0.799415000,-0.006873889
2022-03-01 22:00:00,0.837872778,-0.007052500
2022-03-01 21:00:00,0.922339722,-0.007563333
2022-03-01 20:00:00,1.063245833,-0.009803333
2022-03-01 19:00:00,1.439981667,-0.009831667
2022-03-01 18:00:00,1.573583889,0.053588889
2022-03-01 17:00:00,1.281780000,1.048970833
2022-03-01 16:00:00,1.534168333,3.080342222
2022-03-01 15:00:00,0.757553889,4.871710556
2022-03-01 14:00:00,0.879582778,5.165368889
2022-03-01 13:00:00,1.052703611,5.550819444
2022-03-01 12:00:00,1.029955000,6.158843889
2022-03-01 11:00:00,2.061418611,5.487040000
2022-03-01 10:00:00,2.378761389,4.501793611
2022-03-01 09:00:00,2.909076389,3.044012778
2022-03-01 08:00:00,1.767825278,1.247906111
2022-03-01 07:00:00,2.133430556,0.298202222
2022-03-01 06:00:00,2.557699167,-0.008943056
2022-03-01 05:00:00,1.261597778,-0.006931667
2022-03-01 04:00:00,0.959621389,-0.007084167
2022-03-01 03:00:00,0.772702222,-0.006937500
2022-03-01 02:00:00,0.944461111,-0.007051944
2022-03-01 01:00:00,0.743288611,-0.006905556
2022-03-01 00:00:00,0.731628611,-0.007043889